StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q15,Q16,Q17,Q18,Q19,Q20,Q20.0,Q21,Q22_1,Q22_14,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q22_13_TEXT,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_7_TEXT,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q27_11,Q27_12,Q27_13,Q27_14,Q27_14_TEXT,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_7_TEXT,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,Q31_13,Q31_14,Q31_14_TEXT,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_7_TEXT,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_14_TEXT,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_7_TEXT,Q37,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q39_6,Q39_7,Q39_8,Q39_9,Q39_10,Q39_11,Q39_12,Q39_13,Q39_14,Q39_15,Q39_15_TEXT,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q58,Q58_8_TEXT,Q59,Q60,Q61,Q62,Q65,Q93,Q63,Q64
3/21/2023 16:43,3/21/2023 17:27,100,2640,1,3/21/2023 17:27,,0,0,,3,5,2,2,1,The DEI committee (thanks especially to [NAME REDACTED]) makes deliberate efforts to be inclusive.,It would be great if we could have more commitment and buy-in especially from PIs.,1,2,1,2,,4,2,1,2,I think the students organizing activities are doing a good job!,"It would be helpful to understand the process that would kick off if we were to report hostilities. Who would be notified, and are the reports anonymous or linked back to the reporter?",1,3,1,1,,1,,,,,,,,,1,,,1,,,,1,,,,"I think sometimes certain faculty and staff who have been working here a long time feel that they are better than everyone else and don't have to treat others with basic respect, because their jobs are secure.",1,2,,,,,,,,,,,,,1,,,1,,,,,,,,Some people in positions of power want to make quick decisions about community resources without considering how it will affect the people who rely on those resources. They may also be quick to lash out when they feel that their own (or their trainees') access to resources is threatened.,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,,,,,"I would encourage people in positions of power to express their concerns through appropriate channels, instead of behaving in a hostile manner to people who don't hold very much power or whose job/role may be threatened.",8,5,3,2,3,6,6,1,3,6,6,2,2,3,4,,,2,,2,,2,,,,"When I first moved to Madison (years ago), some of my cohort especially international students needed to get supplies for their first Wisconsin winter like a good winter coat. Would it be a good idea to organize something like a group trip to the mall or REI for people to get warm-weather gear?",,Thank you for putting together the survey!!! These are really important so we can see how we are doing.,1,1,2,,2,,10,50,40,0,0,0,10,30,40,20,0,0,3,,5,NA,1,3,1,1,2,2
3/24/2023 14:59,3/24/2023 15:06,100,448,1,3/24/2023 15:06,TRUE,100,0,3/6/2023 20:10,3,4,2,2,3,,,2,1,1,1,,6,2,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,4,4,4,4,3,3,4,4,2,2,2,3,3,3,,,2,,2,,1,1,1,,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,High school research intern,0,NA,1,1,2,2,,
3/8/2023 19:16,3/8/2023 19:28,100,707,1,3/8/2023 19:28,,0,0,,2,4,1,1,1,Lots of people that are willing to listen,"better engagement of all of the faculty, not just the ones who help do everything",2,4,1,1,,4,1,1,1,,,4,4,,,,,,,,,,,,,1,,,,,,,,,1,,,3,4,,,,,,,,,,,,,,1,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,5,5,3,3,5,5,4,3,6,6,6,6,3,,2,,2,,2,,,,,,It is unclear who this survey is directed toward. The questions are biased toward student responses.,3,1,2,"IPiB is already a welcoming and inclusive committee, with opportunities for improvement.",,,40,30,20,10,0,0,60,20,20,0,0,0,5,,NA,NA,2,2,3,2,,
3/16/2023 13:21,3/16/2023 13:28,100,438,1,3/16/2023 13:28,,0,0,,2,5,2,3,2,Great PI and lab members!,More opportunities for students in other programs (such as microbiology or bioengineering) to be included,2,1,2,2,,5,1,1,1,,,3,4,,1,,,1,,,,,,,,,,,,1,,,,,,,,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,4,3,3,4,2,3,4,4,2,2,2,2,2,5,,,2,,2,,2,,,,,,,3,2,2,,,,0,80,20,0,0,0,10,80,10,0,0,0,2,,1 year,Female,2,2,2,1,2,2
3/21/2023 16:35,3/21/2023 16:52,100,1063,1,3/21/2023 16:52,TRUE,100,0,3/17/2023 21:35,2,4,1,1,1,Faculty and staff are welcoming and treat students with respect regardless of the student's background. Departmental social events bring IPiB community together.,,1,2,1,1,"If I am sick, my PI is supportive of me taking time off to recover without needing medical documentation",4,1,2,2,,,2,4,,,,,,,1,,,,,,,,,,,1,,,,,,,2,3,,,,,,,1,,,,1,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4,5,6,4,2,2,4,5,6,6,4,4,2,5,,,2,,2,,1,1,1,,,,,3,1,2,,2,,85,10,5,0,0,0,75,20,5,0,0,0,2,,2 years,Female,2,1,1,1,2,2
3/24/2023 11:42,3/24/2023 11:51,100,512,1,3/24/2023 11:51,,0,0,,3,4,2,,,,,2,2,3,2,,,2,2,3,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,4,4,5,4,4,5,3,6,6,3,6,5,,,2,,2,,2,,,,,,,4,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,post-bacc,20 months,Female,1,2,2,2,,
3/21/2023 17:26,3/21/2023 17:54,100,1666,1,3/21/2023 17:54,,0,0,,2,5,2,2,3,The monthly tea time is good for community building. And the winter party with the baking competition is also great. Basically the times when everyone comes together.,A summer event would be fun,2,2,3,2,My advisor does not try to stay up to date on my project and only provides input when pressed.,,2,2,2,,"On the other side of reporting hostilities - handling hostilities is very important for community members to feel that reporting has value. I have no idea what the program does in response to reports but if it seems that 'nothing happens' I think reporting hostilities will feel futile. I'm not sure there is a way for the program to publicly resolve inappropriate behavior without also publicizing perpetrators, which definitely has other ethical issues, but it'd be nice if it was clear that hostile behaviors are unacceptable and will be handled.",4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,"I have noticed that our lab is stratified socially between US people and international people. Maybe it's just because of cultural proclivities that make people form closer friendships with shared backgrounds. Nobody, that I can tell, is totally isolated but I have noticed that trend. I personally have not noticed microagressions",2,,1,,,,,,,,1,,,,,,,,1,,,,,,"I saw a male student describe a female student as 'bitchy' in a group setting. Everyone heard and nobody said anything to tell him that wasn't okay, not even our PI. It made me avoid that male student as much as possible, lest he lash out at me with no consequences.",2,,,1,,,,,,,,,,,,,,,1,,,,,,"Same incident as described before: I saw a male student describe a female student as 'bitchy' in a group setting. Everyone heard and nobody said anything to tell him that wasn't okay, not even our PI.",9,5,5,6,3,6,6,6,6,6,6,6,6,6,5,,,2,,2,,1,1,1,"When i had an unexpected emergency, my professor of the class i was taking at the time and my PI were appropriately supportive of me taking the time to handle it.",,,,3,2,2,,,,19,20,51,9,1,0,0,0,0,0,0,0,3,,3 years,Female,1,2,1,1,2,2
3/14/2023 11:11,3/14/2023 11:34,100,1414,1,3/14/2023 11:34,,0,0,,3,4,2,3,2,events where IPiB can get together,seeing more faculty participation in community events,2,2,2,3,,4,2,2,2,,,2,3,,1,,,,,,,,,,,,,,,,1,,,,,,,2,3,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4,4,3,2,2,3,3,2,2,2,2,2,3,3,,,2,,2,,2,,,,focus on recruiting and retaining international students. Maybe this requires some changes (and more transparency) in the admissions process,,would like to see more focus on community building with support from faculty,2,2,2,appreciate the efforts of students and DEI committee to actively improve IPiB,1,just want to finish my degree and leave,20,60,20,0,0,0,10,40,40,10,0,0,3,,3 years,Female,3,3,2,1,2,2
3/7/2023 11:34,3/7/2023 12:00,100,1547,1,3/7/2023 12:00,,0,0,,3,5,2,3,3,,,2,2,4,4,,5,1,1,1,,,2,2,,1,,1,,,,,,,,,,,,,,1,,,,,,,2,3,,1,1,1,,1,,,,,,,,,,,,1,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,,,,,8,4,4,3,2,6,6,2,2,1,1,2,2,6,4,,,1,1,2,,2,,1,"In some instances the accommodations were granted, in others they were not.",,More support for students with mental illnesses such as ways to request leave or accommodations from advisors.,,2,2,2,,2,,20,40,33,5,2,0,5,10,79,5,1,0,3,,3 years,Female,1,2,2,1,2,2
3/9/2023 13:05,3/9/2023 13:28,100,1401,1,3/9/2023 13:28,TRUE,98,0,3/6/2023 20:41,2,5,2,1,3,"When, at seminars or talks, faculty prioritize taking questions from trainees Being thanked by faculty or staff for assistance with things like recruiting. Socializing with faculty and staff at sponsored events","Clearer guidance/procedures for administrative tasks like travel, hosting a speaker for lunch, ordering food for a department event. Graduate students may not always have an idea where to start with these things. We tend to have little ""corporate"" or administrative experience.",2,1,1,1,"My supervisor is always supportive of my career path, even though it is no longer academic. This has been critical to my success.",5,1,1,2,"-Events at a variety of times and with a variety of food, drinks, etc. I think we generally do this pretty well already, but just something to keep in mind!",,4,4,,,,1,1,,1,,,,,,,,,1,,1,,,1,,,,3,3,1,1,,1,1,,1,1,1,1,1,,,,,1,,1,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,4,3,4,2,4,2,3,2,3,4,4,2,5,,,2,,2,,1,1,1,,,,,3,2,2,,2,,50,40,10,0,0,0,40,40,10,10,0,0,3,,4 years,Female,2,2,1,1,2,2
3/24/2023 15:03,3/24/2023 15:20,100,1054,1,3/24/2023 15:20,,0,0,,3,5,2,2,2,I feel valued when people listen to me and engage in dialogue with me about what I am saying,,2,2,1,2,,6,1,1,1,"Regarding access to resources for supporting DEI: I often am not sure exactly how best to engage in this goal. Should I volunteer to attend ABRCMS, for example, even if I am not a member of an underrepresented group? Should I try to lead DEI initiatives based on the same concern? It is sometimes hard to figure out how best to support DEI through action",,1,3,,1,,,,,,,,,,,,1,"Pregnancy, being a mother",1,,1,,,,,,,1,3,1,1,,,,,,,,1,,,,,,1,,,,,,,,These incidents occurred during a prelim I was on. The student’s advisor advocated to remove the offender from the student’s committee. The person was removed without being notified of the reason.,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4,5,5,4,3,3,5,4,4,5,5,5,2,5,,,2,,2,,2,,,I have a graduate student who has requested an accommodation through the McBurney Center and I’m not sure what it means or how to honor it.,,,,3,1,1,I feel that the environment has improved based on the efforts of a small number of faculty members and no effort from many others,,,80,0,0,20,0,0,80,0,0,20,0,0,5,,4 years,Female,2,2,4,2,,
3/16/2023 15:27,3/16/2023 15:35,100,486,1,3/16/2023 15:35,,0,0,,3,5,2,1,1,,,1,2,2,2,,5,1,2,2,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,4,6,4,4,4,4,6,6,6,6,5,5,5,,,2,,2,,2,,,,,,,2,1,1,,2,,70,10,20,0,0,0,45,25,25,5,0,0,3,,4 years,Female,2,2,1,1,2,2
4/3/2023 11:59,4/3/2023 12:10,100,651,1,4/3/2023 12:10,TRUE,97,5,3/8/2023 17:55,2,4,3,2,1,,higher salary,4,,2,2,,,1,1,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,6,6,5,5,5,5,5,5,5,5,,,2,,2,,1,1,1,,,,,4,4,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,8,Female,2,2,1,2,,
3/6/2023 11:14,3/6/2023 11:39,100,1516,1,3/6/2023 11:39,,0,0,,3,5,3,3,4,Nothing. I think the graduate students are exploited and expected to do work for free.,Not being belittled by women PIs when I open up about the misogyny I have faced and they in return say they had it much worse and I should be grateful for all they have done for the community.,2,3,1,1,My PI is great. Super supportive and says they will back me up when I get fired up about the inequities in STEM.,5,1,2,2,,"Place flyers in the bathrooms, especially in the women's restroom, on how to report sexual harassment or basis.",1,1,,1,,,,,,,,,,,,,,1,,1,1,,,,,"Not a microaggression but just an aggression...
Two different men in this department have sexually harassed me for years. I do not feel comfortable coming forward and reporting it to the Title IX office because I do not want to face any retaliation and I feel like I do not have enough physical evidence to report this. I have developed insomnia and could not handle being on campus for a while. The amount of misogyny I have had to deal with in this program is unacceptable. And then when I talk about these experiences with women PIs, they go and say they had it much worse and I should be grateful for their 'sacrifice.' I have come so close to quitting so many times. My depression has become chronic and I have become a functional alcoholic to cope with the pain.",2,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,"Two different men in this department have sexually harassed me. I do not feel comfortable coming forward and reporting it to the Title IX office because I do not want to face any retaliation and I feel like I do not have enough physical evidence to report this. I have developed insomnia and could not handle being on campus for a while. The amount of misogyny I have had to deal with in this program is unacceptable. And then when I talk about these experiences with women PIs, they go and say they had it much worse and I should be grateful for their 'sacrifice.' I have come so close to quitting so many times. My depression has become chronic and I have become a functional alcoholic to cope with the pain.",1,,,1,,,,,,,,,,,,,,,1,,,,,,"I have so many women friends in this program who have experienced harassment from men. the program can create seminars or trainings about harassment, but the people who NEED to go never do.",8,2,2,2,1,4,2,2,6,6,6,6,4,6,5,,,2,,2,,1,1,1,,"Okay. So this topic makes me extremely heated but the admissions committee is off its rocker. The recruiting weekends were SO white. This program is 'trying' to be more inclusive and diverse, but rarely admits the students of color who applied/were recruited from SACNAS, ABRCAMS, and other diversity conferences. How about the committee actually admits students of color? Just because a student does not have a &gt;3.9 GPA, does not mean they're a bad student. Students from underrepresented communities often have roadblocks and other hardships that can impact their studies.",Uhhh let in students of color? And do not tokenize the current students of color in the program?,,2,2,2,"Yes the program has slightly improved, but I credit the students.",1,I am too stubborn and hate myself. Plus I want to make a lot of money.,80,10,5,0,5,0,0,0,0,0,0,0,3,,NA,Female,2,1,3,1,2,2
3/7/2023 13:21,3/7/2023 13:29,100,478,1,3/7/2023 13:29,TRUE,97,0,3/6/2023 20:32,3,5,2,3,2,,,3,1,1,1,,7,2,2,2,,,2,3,,,,,1,,,,1,,,,,,,1,,,,1,,,,,2,1,1,,,,,1,,1,,1,1,,,,,1,,1,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,6,6,2,6,3,3,2,6,6,3,3,3,5,,,2,,2,,1,1,1,,,,,2,1,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,,2,Female,2,2,2,2,,
3/20/2023 12:03,3/20/2023 12:43,100,2387,1,3/20/2023 12:43,,0,0,,3,5,2,3,2,"the faculty I have so far encountered have always made an effort to be understanding, inclusive, and supportive",I'm not sure,1,3,2,1,"I feel like it's through the little things, like never making me worried about potentially having to fly home (unplanned) for family concerns or checking in every once in a while, not with the desire to check in on the research at all, but very clearly to check on how I'm doing",6,1,2,2,I'm not sure,"I think it's really helpful that first years are taught about this in a class. I also know that if I was in a position where I needed to do this, I would check the handbook as one of my first steps. I haven't checked to see if the info there, but I section that clearly and concisely points out each resource and what they do would be helpful (for example, the section on sexual harassment/assault should clearly indicate which services have mandatory reporting responsibilities and which don't)",2,4,,1,,,,,,,,,,,,,,,,1,,,,,,,2,3,1,1,,,,,,,,,,,,,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,4,6,6,6,2,6,6,6,2,4,6,5,,,2,,2,,1,1,1,"I found that in the moment my requests for accommodation were granted and respected, but transitioning back to full engagement was awful because certain individuals seemed to forget that the time I missed meant I would be behind and would still need time to catch up (and just because I was back didn't mean everything was fully resolved yet)",I think that there needs to be changes in the program's strategies to draw people in to apply to the program. Because we can only be as diverse as the applicant pool is.,"While online trainings on diversity, equity, and inclusion are helpful and convenient, it might also be helpful to incorporate in-person training more prominently in the curriculum. I think learning about these concepts as a community helps to reinforce that as a community we want to hold each other accountable so everyone can feel safe, happy, and like they belong.",,3,1,3,,1,I wasn't going to leave without a plan for what I was doing after. So I decided to stick it out while also coming up with a back up plan for what I would do in the event I decided to leave.,0,0,0,0,0,0,0,0,0,0,0,0,2,,NA,Female,2,2,3,1,2,2
3/16/2023 10:41,3/16/2023 10:55,100,846,1,3/16/2023 10:55,,0,0,,3,5,2,2,2,,,2,2,1,2,,4,1,1,1,,,2,3,,,,1,,,,,,,,,,,,1,,,,1,,,,,2,2,,1,1,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4,4,2,4,6,6,6,2,6,6,6,6,3,3,,,2,,2,,1,1,1,,Better/more widespread modeling of pronoun sharing,Mandatory implicit bias and microagression training for faculty,,2,2,2,,2,,10,20,60,10,0,0,10,20,40,30,0,0,2,,1.5 years,,1,2,2,1,2,2
3/16/2023 16:28,3/16/2023 16:37,100,543,1,3/16/2023 16:37,,0,20,,2,4,2,2,2,Faculty dedicate their time to facilitate meetings/discussions lead by grad students.,,2,2,2,1,,6,2,2,2,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,,2,,1,1,1,,,,,3,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,3,,3 years,,2,2,4,1,2,2
3/20/2023 14:52,3/20/2023 14:55,13,150,0,4/4/2023 9:16,,0,0,,2,5,1,1,1,The very open and friendly culture within the program.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2023 14:59,3/16/2023 15:17,100,1069,1,3/16/2023 15:17,,0,0,,3,5,3,3,3,The graduate students in IPiB.,"A stipend that keeps up with inflation and waived segregated fees or reimbursement from the program (and equivalent waiving of fees specific to international students, where applicable)",2,,3,3,,5,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,4,4,6,6,4,6,4,4,2,6,6,4,6,5,,,2,,2,,2,,,,,,I think the program should make a concerted effort to recruit and hire faculty from diverse backgrounds for every faculty search in the near future.,3,2,3,,1,,50,30,0,0,0,0,33,33,34,0,0,0,3,,,,2,2,3,1,2,2
3/16/2023 17:29,3/16/2023 17:45,100,961,1,3/16/2023 17:45,,0,0,,1,4,1,1,1,"no conflicts, anywhere with anyone.",ID and step on the bad actors.,1,3,1,1,My supervisor is outwardly and verbally aggressive about identifying and eliminating bad behavior whenever and wherever it originates.,4,1,1,1,"Some people are innately uncomfortable with themselves and any surroundings, no matter how welcoming and inclusive.  You will never please everyone or satisfy everyone.",,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4,5,6,5,6,6,6,5,5,6,6,5,5,5,,,2,,2,,2,,,,"Back off. we are all ""woke"" already",,"""woke"" and entitlement are not the same thing, but are frequently treated the same here.  We need to encourage tolerance in both personal and professional expectations without pandering to unreasonable personal sensitivities. The world we are preparing students for is not nearly as warm and fuzzy as we pretend it is in IPiB.",3,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,3,3,4,2,,
3/22/2023 9:47,3/22/2023 9:50,13,217,0,4/4/2023 9:16,TRUE,97,0,3/20/2023 13:28,2,5,3,3,5,my coworkers,more support resources - I feel incredibly stressed in this job almost every single day.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2023 11:00,3/6/2023 11:22,100,1292,1,3/6/2023 11:22,,0,0,,3,5,3,4,3,[NAME REDACTED]'s helpfulness,"Greater participation of faculty with DEI and with current students. Emphasis is on recruiting new students, after that faculty seem to only care about what the students in their lab are getting done",2,2,3,3,"lack of equity in terms of service to the IPiB program. Lots of faculty willing to complain, but few willing to take on the organizational workload. Especially frustrating from faculty who take lots of IPiB students but do very little, other than complain, to support the program",,2,2,2,Younger and mid-career faculty that are the program's future need to take on more work and leadership roles (can't take on a leadership role if you haven't done much work),,2,3,,1,,,1,,,,,,,,,1,differing values,1,,,,,,,,,2,3,,,,,1,,1,,,,,,,1,stress/anxiety lack of self-reflection,1,,,,1,,,,,2,,,,,,,,,,,,,,1,"personality, position in hierarchy",1,,,,,,,,,1,,,,,,,,,,,,,,1,hierarchy; competitiveness; value differences,1,,,,,,,,,8,3,6,6,3,6,6,3,6,3,3,2,2,6,3,,,2,,2,,1,2,,,"greater community participation, particularly from faculty in leadership positions","Requiring greater participation; younger faculty, particularly those that depend on IPiB students, stepping up to lead and work for the program",,3,2,2,,,,25,25,50,0,0,0,20,20,20,40,0,0,,,,,,,,2,,
3/6/2023 14:32,3/6/2023 14:33,13,100,0,4/4/2023 9:16,,0,0,,1,4,1,1,1,I think I am part of a caring community.,Nothing more; I hope we maintain what we have.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2023 6:16,3/7/2023 6:27,100,713,1,3/7/2023 6:27,,0,0,,3,4,1,2,1,"[NAME REDACTED] always works to welcome feedback and input for IPiB events, listens to feedback, and implements community building.",More continuity between BMC and Biochemistry. It seems like divided and often times opposing forces that work against one another instead of together for the greater good of the students.,2,2,1,1,,7,1,1,1,,,1,3,1,1,,,,,,,,,,,,,,,,1,,,,,,,2,3,1,1,,,,,,,,,,,,,,,,1,,,,,,,2,1,1,,,,,,,,,,,,,,,,1,,,,,,,2,1,1,,,,,,,,,,,,,,,,1,,,,,,,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,,2,,2,,2,,,,Activities that serve Under-represented groups including opening science to the community around us with shared outreach.,"Recruitment and admissions could be focused on recruiting students from diverse backgrounds. For example, a cohort system or second look weekend for trainees from diverse backgrounds.",,2,1,2,This survey is ridiculously long and repetitive to increase participation that is necessary for continuity between the years it should be shortened.,,,30,20,30,20,0,0,30,20,50,0,0,0,,,,,,1,,,,
3/16/2023 20:03,3/16/2023 20:23,96,1204,0,4/4/2023 9:16,,0,75,,3,4,2,2,3,annual meeting and poster session.,an annual state of the program presentation by its director followed by question-answer from community and social hour afterwards.,3,4,3,3,,6,2,1,1,concentrate on activities that are inclusive. avoid performative displays of concerns about inclusivity.,,3,,,,,,,,,,,,,,,,,,,,,,,,,"please try hard to distinguish microaggressions from intellectual discussion. Although discussion should always avoid personal attacks, it can be easy to misinterpret a disagreement with a personal attack and detrimental to healthy intellectual discussion to focus too much on perceived slights.",2,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,,,focus on activities that are inclusive and avoid performative demonstrations of concern about inclusivity.,"recruit more underrepresented minorities in science to the IPiB program, especially from Milwaukee, in keeping with responsibility of a state university and the Wisconsin Idea.",,,,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4/3/2023 12:12,4/3/2023 12:24,100,745,1,4/3/2023 12:24,,0,0,,2,4,1,3,1,,,2,1,1,2,,,2,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,,2,,1,1,1,,,,,4,2,2,,,,70,20,5,5,0,0,70,20,10,0,0,0,1,,,,3,3,5,2,,
4/3/2023 12:33,4/3/2023 12:39,100,327,1,4/3/2023 12:39,TRUE,97,0,3/24/2023 17:29,2,4,2,3,3,,,3,4,1,2,,5,2,1,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,1,N/A,,,,,,,1,N/A,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,,2,,2,,2,,,,,,,4,4,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3,3,5,2,,
3/6/2023 13:22,3/6/2023 13:28,100,372,1,3/6/2023 13:28,,0,20,,3,5,3,3,3,,,3,2,2,2,,6,2,1,1,,,2,3,1,,,,,,,,,,,,,,,1,,,,,,,,,3,5,,,,,,,,,,,,,1,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,,2,,2,,,,,,,4,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,3,3,4,2,,
